Time,RouterName,PkgName,OutputIf
+1.036e+07ns,host1,pk-host8-to-host0-#76,3
+1.036e+07ns,host2,pk-host9-to-host0-#79,3
+1.036e+07ns,host3,pk-host14-to-host0-#89,3
+1.036e+07ns,host8,pk-host19-to-host0-#99,1
+1.036e+07ns,host13,pk-host24-to-host0-#109,1
+1.0372e+07ns,host0,pk-host11-to-host0-#83,-1
+1.0372e+07ns,host1,pk-host12-to-host0-#85,3
+1.0372e+07ns,host2,pk-host13-to-host0-#87,3
+1.0372e+07ns,host3,pk-host18-to-host0-#97,3
+1.0372e+07ns,host8,pk-host23-to-host0-#107,1
+1.0372e+07ns,host13,pk-host28-to-host0-#117,1
+1.0384e+07ns,host0,pk-host3-to-host0-#67,-1
+1.0384e+07ns,host1,pk-host4-to-host0-#69,3
+1.0396e+07ns,host0,pk-host7-to-host0-#75,-1
+1.0396e+07ns,host1,pk-host8-to-host0-#77,3
+1.0448e+07ns,host8,pk-host0-to-host18-#60,0
+1.0448e+07ns,host0,pk-host4-to-host0-#68,-1
+1.0448e+07ns,host1,pk-host9-to-host0-#78,3
+1.0448e+07ns,host2,pk-host14-to-host0-#88,3
+1.0448e+07ns,host3,pk-host19-to-host0-#98,3
+1.0448e+07ns,host0,pk-host20-to-host0-#100,-1
+1.0448e+07ns,host1,pk-host21-to-host0-#102,3
+1.0448e+07ns,host2,pk-host22-to-host0-#104,3
+1.0448e+07ns,host8,pk-host24-to-host0-#108,1
+1.0448e+07ns,host5,pk-host25-to-host0-#110,1
+1.0448e+07ns,host6,pk-host26-to-host0-#112,1
+1.0448e+07ns,host7,pk-host27-to-host0-#114,1
+1.046e+07ns,host8,pk-host0-to-host18-#61,0
+1.046e+07ns,host0,pk-host16-to-host0-#92,-1
+1.046e+07ns,host1,pk-host17-to-host0-#94,3
+1.046e+07ns,host2,pk-host18-to-host0-#96,3
+1.046e+07ns,host3,pk-host23-to-host0-#106,3
+1.046e+07ns,host0,pk-host20-to-host0-#101,-1
+1.046e+07ns,host1,pk-host21-to-host0-#103,3
+1.046e+07ns,host2,pk-host22-to-host0-#105,3
+1.046e+07ns,host8,pk-host28-to-host0-#116,1
+1.046e+07ns,host5,pk-host25-to-host0-#111,1
+1.046e+07ns,host6,pk-host26-to-host0-#113,1
+1.046e+07ns,host7,pk-host27-to-host0-#115,1
+1.0472e+07ns,host0,pk-host12-to-host0-#84,-1
+1.0472e+07ns,host1,pk-host13-to-host0-#86,3
+1.0472e+07ns,host2,pk-host14-to-host0-#89,3
+1.0472e+07ns,host3,pk-host19-to-host0-#99,3
+1.0472e+07ns,host8,pk-host24-to-host0-#109,1
+1.0484e+07ns,host0,pk-host16-to-host0-#93,-1
+1.0484e+07ns,host1,pk-host17-to-host0-#95,3
+1.0484e+07ns,host2,pk-host18-to-host0-#97,3
+1.0484e+07ns,host3,pk-host23-to-host0-#107,3
+1.0484e+07ns,host8,pk-host28-to-host0-#117,1
+1.0496e+07ns,host0,pk-host8-to-host0-#76,-1
+1.0496e+07ns,host1,pk-host9-to-host0-#79,3
+1.0508e+07ns,host0,pk-host12-to-host0-#85,-1
+1.0508e+07ns,host1,pk-host13-to-host0-#87,3
+1.052e+07ns,host0,pk-host4-to-host0-#69,-1
+1.0532e+07ns,host0,pk-host8-to-host0-#77,-1
+1.056e+07ns,host13,pk-host0-to-host18-#60,0
+1.056e+07ns,host0,pk-host9-to-host0-#78,-1
+1.056e+07ns,host1,pk-host14-to-host0-#88,3
+1.056e+07ns,host2,pk-host19-to-host0-#98,3
+1.056e+07ns,host3,pk-host24-to-host0-#108,3
+1.056e+07ns,host0,pk-host25-to-host0-#110,-1
+1.056e+07ns,host1,pk-host26-to-host0-#112,3
+1.056e+07ns,host2,pk-host27-to-host0-#114,3
+1.0572e+07ns,host13,pk-host0-to-host18-#61,0
+1.0572e+07ns,host0,pk-host21-to-host0-#102,-1
+1.0572e+07ns,host1,pk-host22-to-host0-#104,3
+1.0572e+07ns,host2,pk-host23-to-host0-#106,3
+1.0572e+07ns,host3,pk-host28-to-host0-#116,3
+1.0572e+07ns,host0,pk-host25-to-host0-#111,-1
+1.0572e+07ns,host1,pk-host26-to-host0-#113,3
+1.0572e+07ns,host2,pk-host27-to-host0-#115,3
+1.0584e+07ns,host0,pk-host17-to-host0-#94,-1
+1.0584e+07ns,host1,pk-host18-to-host0-#96,3
+1.0584e+07ns,host2,pk-host19-to-host0-#99,3
+1.0584e+07ns,host3,pk-host24-to-host0-#109,3
+1.0596e+07ns,host0,pk-host21-to-host0-#103,-1
+1.0596e+07ns,host1,pk-host22-to-host0-#105,3
+1.0596e+07ns,host2,pk-host23-to-host0-#107,3
+1.0596e+07ns,host3,pk-host28-to-host0-#117,3
+1.0608e+07ns,host0,pk-host13-to-host0-#86,-1
+1.0608e+07ns,host1,pk-host14-to-host0-#89,3
+1.062e+07ns,host0,pk-host17-to-host0-#95,-1
+1.062e+07ns,host1,pk-host18-to-host0-#97,3
+1.0632e+07ns,host0,pk-host9-to-host0-#79,-1
+1.0644e+07ns,host0,pk-host13-to-host0-#87,-1
+1.0672e+07ns,host18,pk-host0-to-host18-#60,-1
+1.0672e+07ns,host0,pk-host14-to-host0-#88,-1
+1.0672e+07ns,host1,pk-host19-to-host0-#98,3
+1.0672e+07ns,host2,pk-host24-to-host0-#108,3
+1.0684e+07ns,host18,pk-host0-to-host18-#61,-1
+1.0684e+07ns,host0,pk-host26-to-host0-#112,-1
+1.0684e+07ns,host1,pk-host27-to-host0-#114,3
+1.0684e+07ns,host2,pk-host28-to-host0-#116,3
+1.0696e+07ns,host0,pk-host22-to-host0-#104,-1
+1.0696e+07ns,host1,pk-host23-to-host0-#106,3
+1.0696e+07ns,host2,pk-host24-to-host0-#109,3
+1.0708e+07ns,host0,pk-host26-to-host0-#113,-1
+1.0708e+07ns,host1,pk-host27-to-host0-#115,3
+1.0708e+07ns,host2,pk-host28-to-host0-#117,3
+1.072e+07ns,host0,pk-host18-to-host0-#96,-1
+1.072e+07ns,host1,pk-host19-to-host0-#99,3
+1.0732e+07ns,host0,pk-host22-to-host0-#105,-1
+1.0732e+07ns,host1,pk-host23-to-host0-#107,3
+1.0744e+07ns,host0,pk-host14-to-host0-#89,-1
+1.0756e+07ns,host0,pk-host18-to-host0-#97,-1
+1.0784e+07ns,host0,pk-host19-to-host0-#98,-1
+1.0784e+07ns,host1,pk-host24-to-host0-#108,3
+1.0796e+07ns,host0,pk-host27-to-host0-#114,-1
+1.0796e+07ns,host1,pk-host28-to-host0-#116,3
+1.0808e+07ns,host0,pk-host23-to-host0-#106,-1
+1.0808e+07ns,host1,pk-host24-to-host0-#109,3
+1.082e+07ns,host0,pk-host27-to-host0-#115,-1
+1.082e+07ns,host1,pk-host28-to-host0-#117,3
+1.0832e+07ns,host0,pk-host19-to-host0-#99,-1
+1.0844e+07ns,host0,pk-host23-to-host0-#107,-1
+1.0896e+07ns,host0,pk-host24-to-host0-#108,-1
+1.0908e+07ns,host0,pk-host28-to-host0-#116,-1
+1.092e+07ns,host0,pk-host24-to-host0-#109,-1
+1.0932e+07ns,host0,pk-host28-to-host0-#117,-1
+2e+07ns,host0,pk-host0-to-host18-#120,2
+2e+07ns,host0,pk-host0-to-host18-#121,2
+2e+07ns,host1,pk-host1-to-host0-#122,3
+2e+07ns,host1,pk-host1-to-host0-#123,3
+2e+07ns,host2,pk-host2-to-host0-#124,3
+2e+07ns,host2,pk-host2-to-host0-#125,3
+2e+07ns,host3,pk-host3-to-host0-#126,3
+2e+07ns,host3,pk-host3-to-host0-#127,3
+2e+07ns,host4,pk-host4-to-host0-#128,3
+2e+07ns,host4,pk-host4-to-host0-#129,3
+2e+07ns,host5,pk-host5-to-host0-#130,1
+2e+07ns,host5,pk-host5-to-host0-#131,1
+2e+07ns,host6,pk-host6-to-host0-#132,1
+2e+07ns,host6,pk-host6-to-host0-#133,1
+2e+07ns,host7,pk-host7-to-host0-#134,1
+2e+07ns,host7,pk-host7-to-host0-#135,1
+2e+07ns,host8,pk-host8-to-host0-#136,1
+2e+07ns,host8,pk-host8-to-host0-#137,1
+2e+07ns,host9,pk-host9-to-host0-#138,3
+2e+07ns,host9,pk-host9-to-host0-#139,3
+2e+07ns,host10,pk-host10-to-host0-#140,1
+2e+07ns,host10,pk-host10-to-host0-#141,1
+2e+07ns,host11,pk-host11-to-host0-#142,1
+2e+07ns,host11,pk-host11-to-host0-#143,1
+2e+07ns,host12,pk-host12-to-host0-#144,1
+2e+07ns,host12,pk-host12-to-host0-#145,1
+2e+07ns,host13,pk-host13-to-host0-#146,1
+2e+07ns,host13,pk-host13-to-host0-#147,1
+2e+07ns,host14,pk-host14-to-host0-#148,3
+2e+07ns,host14,pk-host14-to-host0-#149,3
+2e+07ns,host15,pk-host15-to-host0-#150,1
+2e+07ns,host15,pk-host15-to-host0-#151,1
+2e+07ns,host16,pk-host16-to-host0-#152,1
+2e+07ns,host16,pk-host16-to-host0-#153,1
+2e+07ns,host17,pk-host17-to-host0-#154,1
+2e+07ns,host17,pk-host17-to-host0-#155,1
+2e+07ns,host18,pk-host18-to-host0-#156,1
+2e+07ns,host18,pk-host18-to-host0-#157,1
+2e+07ns,host19,pk-host19-to-host0-#158,3
+2e+07ns,host19,pk-host19-to-host0-#159,3
+2e+07ns,host20,pk-host20-to-host0-#160,1
+2e+07ns,host20,pk-host20-to-host0-#161,1
+2e+07ns,host21,pk-host21-to-host0-#162,1
+2e+07ns,host21,pk-host21-to-host0-#163,1
+2e+07ns,host22,pk-host22-to-host0-#164,1
+2e+07ns,host22,pk-host22-to-host0-#165,1
+2e+07ns,host23,pk-host23-to-host0-#166,1
+2e+07ns,host23,pk-host23-to-host0-#167,1
+2e+07ns,host24,pk-host24-to-host0-#168,3
+2e+07ns,host24,pk-host24-to-host0-#169,3
+2e+07ns,host25,pk-host25-to-host0-#170,1
+2e+07ns,host25,pk-host25-to-host0-#171,1
+2e+07ns,host26,pk-host26-to-host0-#172,1
+2e+07ns,host26,pk-host26-to-host0-#173,1
+2e+07ns,host27,pk-host27-to-host0-#174,1
+2e+07ns,host27,pk-host27-to-host0-#175,1
+2e+07ns,host28,pk-host28-to-host0-#176,1
+2e+07ns,host28,pk-host28-to-host0-#177,1
+2.0112e+07ns,host1,pk-host0-to-host18-#120,2
+2.0112e+07ns,host0,pk-host1-to-host0-#122,-1
+2.0112e+07ns,host1,pk-host2-to-host0-#124,3
+2.0112e+07ns,host2,pk-host3-to-host0-#126,3
+2.0112e+07ns,host3,pk-host4-to-host0-#128,3
+2.0112e+07ns,host0,pk-host5-to-host0-#130,-1
+2.0112e+07ns,host1,pk-host6-to-host0-#132,3
+2.0112e+07ns,host2,pk-host7-to-host0-#134,3
+2.0112e+07ns,host3,pk-host8-to-host0-#136,3
+2.0112e+07ns,host8,pk-host9-to-host0-#138,1
+2.0112e+07ns,host5,pk-host10-to-host0-#140,1
+2.0112e+07ns,host6,pk-host11-to-host0-#142,1
+2.0112e+07ns,host7,pk-host12-to-host0-#144,1
+2.0112e+07ns,host8,pk-host13-to-host0-#146,1
+2.0112e+07ns,host13,pk-host14-to-host0-#148,1
+2.0112e+07ns,host10,pk-host15-to-host0-#150,1
+2.0112e+07ns,host11,pk-host16-to-host0-#152,1
+2.0112e+07ns,host12,pk-host17-to-host0-#154,1
+2.0112e+07ns,host13,pk-host18-to-host0-#156,1
+2.0112e+07ns,host18,pk-host19-to-host0-#158,1
+2.0112e+07ns,host15,pk-host20-to-host0-#160,1
+2.0112e+07ns,host16,pk-host21-to-host0-#162,1
+2.0112e+07ns,host17,pk-host22-to-host0-#164,1
+2.0112e+07ns,host18,pk-host23-to-host0-#166,1
+2.0112e+07ns,host23,pk-host24-to-host0-#168,1
+2.0112e+07ns,host20,pk-host25-to-host0-#170,1
+2.0112e+07ns,host21,pk-host26-to-host0-#172,1
+2.0112e+07ns,host22,pk-host27-to-host0-#174,1
+2.0112e+07ns,host23,pk-host28-to-host0-#176,1
+2.0124e+07ns,host1,pk-host0-to-host18-#121,2
+2.0124e+07ns,host0,pk-host1-to-host0-#123,-1
+2.0124e+07ns,host1,pk-host2-to-host0-#125,3
+2.0124e+07ns,host2,pk-host3-to-host0-#127,3
+2.0124e+07ns,host3,pk-host4-to-host0-#129,3
+2.0124e+07ns,host0,pk-host5-to-host0-#131,-1
+2.0124e+07ns,host1,pk-host6-to-host0-#133,3
+2.0124e+07ns,host2,pk-host7-to-host0-#135,3
+2.0124e+07ns,host3,pk-host8-to-host0-#137,3
+2.0124e+07ns,host8,pk-host9-to-host0-#139,1
+2.0124e+07ns,host5,pk-host10-to-host0-#141,1
+2.0124e+07ns,host6,pk-host11-to-host0-#143,1
+2.0124e+07ns,host7,pk-host12-to-host0-#145,1
+2.0124e+07ns,host8,pk-host13-to-host0-#147,1
+2.0124e+07ns,host13,pk-host14-to-host0-#149,1
+2.0124e+07ns,host10,pk-host15-to-host0-#151,1
+2.0124e+07ns,host11,pk-host16-to-host0-#153,1
+2.0124e+07ns,host12,pk-host17-to-host0-#155,1
+2.0124e+07ns,host13,pk-host18-to-host0-#157,1
+2.0124e+07ns,host18,pk-host19-to-host0-#159,1
+2.0124e+07ns,host15,pk-host20-to-host0-#161,1
+2.0124e+07ns,host16,pk-host21-to-host0-#163,1
+2.0124e+07ns,host17,pk-host22-to-host0-#165,1
+2.0124e+07ns,host18,pk-host23-to-host0-#167,1
+2.0124e+07ns,host23,pk-host24-to-host0-#169,1
+2.0124e+07ns,host20,pk-host25-to-host0-#171,1
+2.0124e+07ns,host21,pk-host26-to-host0-#173,1
+2.0124e+07ns,host22,pk-host27-to-host0-#175,1
+2.0124e+07ns,host23,pk-host28-to-host0-#177,1
+2.0224e+07ns,host2,pk-host0-to-host18-#120,2
+2.0224e+07ns,host0,pk-host2-to-host0-#124,-1
+2.0224e+07ns,host1,pk-host3-to-host0-#126,3
+2.0224e+07ns,host2,pk-host4-to-host0-#128,3
+2.0224e+07ns,host3,pk-host9-to-host0-#138,3
+2.0224e+07ns,host0,pk-host10-to-host0-#140,-1
+2.0224e+07ns,host1,pk-host11-to-host0-#142,3
+2.0224e+07ns,host2,pk-host12-to-host0-#144,3
+2.0224e+07ns,host8,pk-host14-to-host0-#148,1
+2.0224e+07ns,host5,pk-host15-to-host0-#150,1
+2.0224e+07ns,host6,pk-host16-to-host0-#152,1
+2.0224e+07ns,host7,pk-host17-to-host0-#154,1
+2.0224e+07ns,host13,pk-host19-to-host0-#158,1
+2.0224e+07ns,host10,pk-host20-to-host0-#160,1
+2.0224e+07ns,host11,pk-host21-to-host0-#162,1
+2.0224e+07ns,host12,pk-host22-to-host0-#164,1
+2.0224e+07ns,host18,pk-host24-to-host0-#168,1
+2.0224e+07ns,host15,pk-host25-to-host0-#170,1
+2.0224e+07ns,host16,pk-host26-to-host0-#172,1
+2.0224e+07ns,host17,pk-host27-to-host0-#174,1
+2.0236e+07ns,host2,pk-host0-to-host18-#121,2
+2.0236e+07ns,host0,pk-host6-to-host0-#132,-1
+2.0236e+07ns,host1,pk-host7-to-host0-#134,3
+2.0236e+07ns,host2,pk-host8-to-host0-#136,3
+2.0236e+07ns,host3,pk-host13-to-host0-#146,3
+2.0236e+07ns,host0,pk-host10-to-host0-#141,-1
+2.0236e+07ns,host1,pk-host11-to-host0-#143,3
+2.0236e+07ns,host2,pk-host12-to-host0-#145,3
+2.0236e+07ns,host8,pk-host18-to-host0-#156,1
+2.0236e+07ns,host5,pk-host15-to-host0-#151,1
+2.0236e+07ns,host6,pk-host16-to-host0-#153,1
+2.0236e+07ns,host7,pk-host17-to-host0-#155,1
+2.0236e+07ns,host13,pk-host23-to-host0-#166,1
+2.0236e+07ns,host10,pk-host20-to-host0-#161,1
+2.0236e+07ns,host11,pk-host21-to-host0-#163,1
+2.0236e+07ns,host12,pk-host22-to-host0-#165,1
+2.0236e+07ns,host18,pk-host28-to-host0-#176,1
+2.0236e+07ns,host15,pk-host25-to-host0-#171,1
+2.0236e+07ns,host16,pk-host26-to-host0-#173,1
+2.0236e+07ns,host17,pk-host27-to-host0-#175,1
+2.0248e+07ns,host0,pk-host2-to-host0-#125,-1
+2.0248e+07ns,host1,pk-host3-to-host0-#127,3
+2.0248e+07ns,host2,pk-host4-to-host0-#129,3
+2.0248e+07ns,host3,pk-host9-to-host0-#139,3
+2.0248e+07ns,host8,pk-host14-to-host0-#149,1
+2.0248e+07ns,host13,pk-host19-to-host0-#159,1
+2.0248e+07ns,host18,pk-host24-to-host0-#169,1
+2.026e+07ns,host0,pk-host6-to-host0-#133,-1
+2.026e+07ns,host1,pk-host7-to-host0-#135,3
+2.026e+07ns,host2,pk-host8-to-host0-#137,3
+2.026e+07ns,host3,pk-host13-to-host0-#147,3
+2.026e+07ns,host8,pk-host18-to-host0-#157,1
+2.026e+07ns,host13,pk-host23-to-host0-#167,1
+2.026e+07ns,host18,pk-host28-to-host0-#177,1
+2.0336e+07ns,host3,pk-host0-to-host18-#120,0
+2.0336e+07ns,host0,pk-host3-to-host0-#126,-1
+2.0336e+07ns,host1,pk-host4-to-host0-#128,3
+2.0336e+07ns,host2,pk-host9-to-host0-#138,3
+2.0336e+07ns,host3,pk-host14-to-host0-#148,3
+2.0336e+07ns,host0,pk-host15-to-host0-#150,-1
+2.0336e+07ns,host1,pk-host16-to-host0-#152,3
+2.0336e+07ns,host2,pk-host17-to-host0-#154,3
+2.0336e+07ns,host8,pk-host19-to-host0-#158,1
+2.0336e+07ns,host5,pk-host20-to-host0-#160,1
+2.0336e+07ns,host6,pk-host21-to-host0-#162,1
+2.0336e+07ns,host7,pk-host22-to-host0-#164,1
+2.0336e+07ns,host13,pk-host24-to-host0-#168,1
+2.0336e+07ns,host10,pk-host25-to-host0-#170,1
+2.0336e+07ns,host11,pk-host26-to-host0-#172,1
+2.0336e+07ns,host12,pk-host27-to-host0-#174,1
+2.0348e+07ns,host3,pk-host0-to-host18-#121,0
+2.0348e+07ns,host0,pk-host11-to-host0-#142,-1
+2.0348e+07ns,host1,pk-host12-to-host0-#144,3
+2.0348e+07ns,host2,pk-host13-to-host0-#146,3
+2.0348e+07ns,host3,pk-host18-to-host0-#156,3
+2.0348e+07ns,host0,pk-host15-to-host0-#151,-1
+2.0348e+07ns,host1,pk-host16-to-host0-#153,3
+2.0348e+07ns,host2,pk-host17-to-host0-#155,3
+2.0348e+07ns,host8,pk-host23-to-host0-#166,1
+2.0348e+07ns,host5,pk-host20-to-host0-#161,1
+2.0348e+07ns,host6,pk-host21-to-host0-#163,1
+2.0348e+07ns,host7,pk-host22-to-host0-#165,1
+2.0348e+07ns,host13,pk-host28-to-host0-#176,1
+2.0348e+07ns,host10,pk-host25-to-host0-#171,1
+2.0348e+07ns,host11,pk-host26-to-host0-#173,1
+2.0348e+07ns,host12,pk-host27-to-host0-#175,1
+2.036e+07ns,host0,pk-host7-to-host0-#134,-1
+2.036e+07ns,host1,pk-host8-to-host0-#136,3
+2.036e+07ns,host2,pk-host9-to-host0-#139,3
+2.036e+07ns,host3,pk-host14-to-host0-#149,3
+2.036e+07ns,host8,pk-host19-to-host0-#159,1
+2.036e+07ns,host13,pk-host24-to-host0-#169,1
+2.0372e+07ns,host0,pk-host11-to-host0-#143,-1
+2.0372e+07ns,host1,pk-host12-to-host0-#145,3
+2.0372e+07ns,host2,pk-host13-to-host0-#147,3
+2.0372e+07ns,host3,pk-host18-to-host0-#157,3
+2.0372e+07ns,host8,pk-host23-to-host0-#167,1
+2.0372e+07ns,host13,pk-host28-to-host0-#177,1
+2.0384e+07ns,host0,pk-host3-to-host0-#127,-1
+2.0384e+07ns,host1,pk-host4-to-host0-#129,3
+2.0396e+07ns,host0,pk-host7-to-host0-#135,-1
+2.0396e+07ns,host1,pk-host8-to-host0-#137,3
+2.0448e+07ns,host8,pk-host0-to-host18-#120,0
+2.0448e+07ns,host0,pk-host4-to-host0-#128,-1
+2.0448e+07ns,host1,pk-host9-to-host0-#138,3
+2.0448e+07ns,host2,pk-host14-to-host0-#148,3
+2.0448e+07ns,host3,pk-host19-to-host0-#158,3
+2.0448e+07ns,host0,pk-host20-to-host0-#160,-1
+2.0448e+07ns,host1,pk-host21-to-host0-#162,3
+2.0448e+07ns,host2,pk-host22-to-host0-#164,3
+2.0448e+07ns,host8,pk-host24-to-host0-#168,1
+2.0448e+07ns,host5,pk-host25-to-host0-#170,1
+2.0448e+07ns,host6,pk-host26-to-host0-#172,1
+2.0448e+07ns,host7,pk-host27-to-host0-#174,1
+2.046e+07ns,host8,pk-host0-to-host18-#121,0
+2.046e+07ns,host0,pk-host16-to-host0-#152,-1
+2.046e+07ns,host1,pk-host17-to-host0-#154,3
+2.046e+07ns,host2,pk-host18-to-host0-#156,3
+2.046e+07ns,host3,pk-host23-to-host0-#166,3
+2.046e+07ns,host0,pk-host20-to-host0-#161,-1
+2.046e+07ns,host1,pk-host21-to-host0-#163,3
+2.046e+07ns,host2,pk-host22-to-host0-#165,3
+2.046e+07ns,host8,pk-host28-to-host0-#176,1
+2.046e+07ns,host5,pk-host25-to-host0-#171,1
+2.046e+07ns,host6,pk-host26-to-host0-#173,1
+2.046e+07ns,host7,pk-host27-to-host0-#175,1
+2.0472e+07ns,host0,pk-host12-to-host0-#144,-1
+2.0472e+07ns,host1,pk-host13-to-host0-#146,3
+2.0472e+07ns,host2,pk-host14-to-host0-#149,3
+2.0472e+07ns,host3,pk-host19-to-host0-#159,3
+2.0472e+07ns,host8,pk-host24-to-host0-#169,1
+2.0484e+07ns,host0,pk-host16-to-host0-#153,-1
+2.0484e+07ns,host1,pk-host17-to-host0-#155,3
+2.0484e+07ns,host2,pk-host18-to-host0-#157,3
+2.0484e+07ns,host3,pk-host23-to-host0-#167,3
+2.0484e+07ns,host8,pk-host28-to-host0-#177,1
+2.0496e+07ns,host0,pk-host8-to-host0-#136,-1
+2.0496e+07ns,host1,pk-host9-to-host0-#139,3
+2.0508e+07ns,host0,pk-host12-to-host0-#145,-1
+2.0508e+07ns,host1,pk-host13-to-host0-#147,3
+2.052e+07ns,host0,pk-host4-to-host0-#129,-1
+2.0532e+07ns,host0,pk-host8-to-host0-#137,-1
+2.056e+07ns,host13,pk-host0-to-host18-#120,0
+2.056e+07ns,host0,pk-host9-to-host0-#138,-1
+2.056e+07ns,host1,pk-host14-to-host0-#148,3
+2.056e+07ns,host2,pk-host19-to-host0-#158,3
+2.056e+07ns,host3,pk-host24-to-host0-#168,3
+2.056e+07ns,host0,pk-host25-to-host0-#170,-1
+2.056e+07ns,host1,pk-host26-to-host0-#172,3
+2.056e+07ns,host2,pk-host27-to-host0-#174,3
+2.0572e+07ns,host13,pk-host0-to-host18-#121,0
+2.0572e+07ns,host0,pk-host21-to-host0-#162,-1
+2.0572e+07ns,host1,pk-host22-to-host0-#164,3
+2.0572e+07ns,host2,pk-host23-to-host0-#166,3
+2.0572e+07ns,host3,pk-host28-to-host0-#176,3
+2.0572e+07ns,host0,pk-host25-to-host0-#171,-1
+2.0572e+07ns,host1,pk-host26-to-host0-#173,3
+2.0572e+07ns,host2,pk-host27-to-host0-#175,3
+2.0584e+07ns,host0,pk-host17-to-host0-#154,-1
+2.0584e+07ns,host1,pk-host18-to-host0-#156,3
+2.0584e+07ns,host2,pk-host19-to-host0-#159,3
+2.0584e+07ns,host3,pk-host24-to-host0-#169,3
+2.0596e+07ns,host0,pk-host21-to-host0-#163,-1
+2.0596e+07ns,host1,pk-host22-to-host0-#165,3
+2.0596e+07ns,host2,pk-host23-to-host0-#167,3
+2.0596e+07ns,host3,pk-host28-to-host0-#177,3
+2.0608e+07ns,host0,pk-host13-to-host0-#146,-1
+2.0608e+07ns,host1,pk-host14-to-host0-#149,3
+2.062e+07ns,host0,pk-host17-to-host0-#155,-1
+2.062e+07ns,host1,pk-host18-to-host0-#157,3
+2.0632e+07ns,host0,pk-host9-to-host0-#139,-1
+2.0644e+07ns,host0,pk-host13-to-host0-#147,-1
+2.0672e+07ns,host18,pk-host0-to-host18-#120,-1
+2.0672e+07ns,host0,pk-host14-to-host0-#148,-1
+2.0672e+07ns,host1,pk-host19-to-host0-#158,3
+2.0672e+07ns,host2,pk-host24-to-host0-#168,3
+2.0684e+07ns,host18,pk-host0-to-host18-#121,-1
+2.0684e+07ns,host0,pk-host26-to-host0-#172,-1
+2.0684e+07ns,host1,pk-host27-to-host0-#174,3
+2.0684e+07ns,host2,pk-host28-to-host0-#176,3
+2.0696e+07ns,host0,pk-host22-to-host0-#164,-1
+2.0696e+07ns,host1,pk-host23-to-host0-#166,3
+2.0696e+07ns,host2,pk-host24-to-host0-#169,3
+2.0708e+07ns,host0,pk-host26-to-host0-#173,-1
+2.0708e+07ns,host1,pk-host27-to-host0-#175,3
+2.0708e+07ns,host2,pk-host28-to-host0-#177,3
+2.072e+07ns,host0,pk-host18-to-host0-#156,-1
+2.072e+07ns,host1,pk-host19-to-host0-#159,3
+2.0732e+07ns,host0,pk-host22-to-host0-#165,-1
+2.0732e+07ns,host1,pk-host23-to-host0-#167,3
+2.0744e+07ns,host0,pk-host14-to-host0-#149,-1
+2.0756e+07ns,host0,pk-host18-to-host0-#157,-1
+2.0784e+07ns,host0,pk-host19-to-host0-#158,-1
+2.0784e+07ns,host1,pk-host24-to-host0-#168,3
+2.0796e+07ns,host0,pk-host27-to-host0-#174,-1
+2.0796e+07ns,host1,pk-host28-to-host0-#176,3
+2.0808e+07ns,host0,pk-host23-to-host0-#166,-1
+2.0808e+07ns,host1,pk-host24-to-host0-#169,3
+2.082e+07ns,host0,pk-host27-to-host0-#175,-1
+2.082e+07ns,host1,pk-host28-to-host0-#177,3
+2.0832e+07ns,host0,pk-host19-to-host0-#159,-1
+2.0844e+07ns,host0,pk-host23-to-host0-#167,-1
+2.0896e+07ns,host0,pk-host24-to-host0-#168,-1
+2.0908e+07ns,host0,pk-host28-to-host0-#176,-1
+2.092e+07ns,host0,pk-host24-to-host0-#169,-1
+2.0932e+07ns,host0,pk-host28-to-host0-#177,-1
+3e+07ns,host0,pk-host0-to-host18-#180,2
+3e+07ns,host0,pk-host0-to-host18-#181,2
+3e+07ns,host1,pk-host1-to-host0-#182,3
+3e+07ns,host1,pk-host1-to-host0-#183,3
+3e+07ns,host2,pk-host2-to-host0-#184,3
+3e+07ns,host2,pk-host2-to-host0-#185,3
+3e+07ns,host3,pk-host3-to-host0-#186,3
+3e+07ns,host3,pk-host3-to-host0-#187,3
+3e+07ns,host4,pk-host4-to-host0-#188,3
+3e+07ns,host4,pk-host4-to-host0-#189,3
+3e+07ns,host5,pk-host5-to-host0-#190,1
+3e+07ns,host5,pk-host5-to-host0-#191,1
+3e+07ns,host6,pk-host6-to-host0-#192,1
+3e+07ns,host6,pk-host6-to-host0-#193,1
+3e+07ns,host7,pk-host7-to-host0-#194,1
+3e+07ns,host7,pk-host7-to-host0-#195,1
+3e+07ns,host8,pk-host8-to-host0-#196,1
+3e+07ns,host8,pk-host8-to-host0-#197,1
+3e+07ns,host9,pk-host9-to-host0-#198,3
+3e+07ns,host9,pk-host9-to-host0-#199,3
+3e+07ns,host10,pk-host10-to-host0-#200,1
+3e+07ns,host10,pk-host10-to-host0-#201,1
+3e+07ns,host11,pk-host11-to-host0-#202,1
+3e+07ns,host11,pk-host11-to-host0-#203,1
+3e+07ns,host12,pk-host12-to-host0-#204,1
+3e+07ns,host12,pk-host12-to-host0-#205,1
+3e+07ns,host13,pk-host13-to-host0-#206,1
+3e+07ns,host13,pk-host13-to-host0-#207,1
+3e+07ns,host14,pk-host14-to-host0-#208,3
+3e+07ns,host14,pk-host14-to-host0-#209,3
+3e+07ns,host15,pk-host15-to-host0-#210,1
+3e+07ns,host15,pk-host15-to-host0-#211,1
+3e+07ns,host16,pk-host16-to-host0-#212,1
