Time,NodeName,DropBytes
+3.2e+07ns,host26,0
+3.2e+07ns,host27,0
+3.2e+07ns,host28,0
+3.2e+07ns,host29,12000
+3.3e+07ns,host0,0
+3.3e+07ns,host1,0
+3.3e+07ns,host2,0
+3.3e+07ns,host3,0
+3.3e+07ns,host4,0
+3.3e+07ns,host5,0
+3.3e+07ns,host6,0
+3.3e+07ns,host7,0
+3.3e+07ns,host8,0
+3.3e+07ns,host9,0
+3.3e+07ns,host10,0
+3.3e+07ns,host11,0
+3.3e+07ns,host12,0
+3.3e+07ns,host13,0
+3.3e+07ns,host14,0
+3.3e+07ns,host15,0
+3.3e+07ns,host16,0
+3.3e+07ns,host17,0
+3.3e+07ns,host18,0
+3.3e+07ns,host19,0
+3.3e+07ns,host20,0
+3.3e+07ns,host21,0
+3.3e+07ns,host22,0
+3.3e+07ns,host23,0
+3.3e+07ns,host24,0
+3.3e+07ns,host25,0
+3.3e+07ns,host26,0
+3.3e+07ns,host27,0
+3.3e+07ns,host28,0
+3.3e+07ns,host29,12000
+3.4e+07ns,host0,0
+3.4e+07ns,host1,0
+3.4e+07ns,host2,0
+3.4e+07ns,host3,0
+3.4e+07ns,host4,0
+3.4e+07ns,host5,0
+3.4e+07ns,host6,0
+3.4e+07ns,host7,0
+3.4e+07ns,host8,0
+3.4e+07ns,host9,0
+3.4e+07ns,host10,0
+3.4e+07ns,host11,0
+3.4e+07ns,host12,0
+3.4e+07ns,host13,0
+3.4e+07ns,host14,0
+3.4e+07ns,host15,0
+3.4e+07ns,host16,0
+3.4e+07ns,host17,0
+3.4e+07ns,host18,0
+3.4e+07ns,host19,0
+3.4e+07ns,host20,0
+3.4e+07ns,host21,0
+3.4e+07ns,host22,0
+3.4e+07ns,host23,0
+3.4e+07ns,host24,0
+3.4e+07ns,host25,0
+3.4e+07ns,host26,0
+3.4e+07ns,host27,0
+3.4e+07ns,host28,0
+3.4e+07ns,host29,12000
+3.5e+07ns,host0,0
+3.5e+07ns,host1,0
+3.5e+07ns,host2,0
+3.5e+07ns,host3,0
+3.5e+07ns,host4,0
+3.5e+07ns,host5,0
+3.5e+07ns,host6,0
+3.5e+07ns,host7,0
+3.5e+07ns,host8,0
+3.5e+07ns,host9,0
+3.5e+07ns,host10,0
+3.5e+07ns,host11,0
+3.5e+07ns,host12,0
+3.5e+07ns,host13,0
+3.5e+07ns,host14,0
+3.5e+07ns,host15,0
+3.5e+07ns,host16,0
+3.5e+07ns,host17,0
+3.5e+07ns,host18,0
+3.5e+07ns,host19,0
+3.5e+07ns,host20,0
+3.5e+07ns,host21,0
+3.5e+07ns,host22,0
+3.5e+07ns,host23,0
+3.5e+07ns,host24,0
+3.5e+07ns,host25,0
+3.5e+07ns,host26,0
+3.5e+07ns,host27,0
+3.5e+07ns,host28,0
+3.5e+07ns,host29,12000
+3.6e+07ns,host0,0
+3.6e+07ns,host1,0
+3.6e+07ns,host2,0
+3.6e+07ns,host3,0
+3.6e+07ns,host4,0
+3.6e+07ns,host5,0
+3.6e+07ns,host6,0
+3.6e+07ns,host7,0
+3.6e+07ns,host8,0
+3.6e+07ns,host9,0
+3.6e+07ns,host10,0
+3.6e+07ns,host11,0
+3.6e+07ns,host12,0
+3.6e+07ns,host13,0
+3.6e+07ns,host14,0
+3.6e+07ns,host15,0
+3.6e+07ns,host16,0
+3.6e+07ns,host17,0
+3.6e+07ns,host18,0
+3.6e+07ns,host19,0
+3.6e+07ns,host20,0
+3.6e+07ns,host21,0
+3.6e+07ns,host22,0
+3.6e+07ns,host23,0
+3.6e+07ns,host24,0
+3.6e+07ns,host25,0
+3.6e+07ns,host26,0
+3.6e+07ns,host27,0
+3.6e+07ns,host28,0
+3.6e+07ns,host29,12000
+3.7e+07ns,host0,0
+3.7e+07ns,host1,0
+3.7e+07ns,host2,0
+3.7e+07ns,host3,0
+3.7e+07ns,host4,0
+3.7e+07ns,host5,0
+3.7e+07ns,host6,0
+3.7e+07ns,host7,0
+3.7e+07ns,host8,0
+3.7e+07ns,host9,0
+3.7e+07ns,host10,0
+3.7e+07ns,host11,0
+3.7e+07ns,host12,0
+3.7e+07ns,host13,0
+3.7e+07ns,host14,0
+3.7e+07ns,host15,0
+3.7e+07ns,host16,0
+3.7e+07ns,host17,0
+3.7e+07ns,host18,0
+3.7e+07ns,host19,0
+3.7e+07ns,host20,0
+3.7e+07ns,host21,0
+3.7e+07ns,host22,0
+3.7e+07ns,host23,0
+3.7e+07ns,host24,0
+3.7e+07ns,host25,0
+3.7e+07ns,host26,0
+3.7e+07ns,host27,0
+3.7e+07ns,host28,0
+3.7e+07ns,host29,12000
+3.8e+07ns,host0,0
+3.8e+07ns,host1,0
+3.8e+07ns,host2,0
+3.8e+07ns,host3,0
+3.8e+07ns,host4,0
+3.8e+07ns,host5,0
+3.8e+07ns,host6,0
+3.8e+07ns,host7,0
+3.8e+07ns,host8,0
+3.8e+07ns,host9,0
+3.8e+07ns,host10,0
+3.8e+07ns,host11,0
+3.8e+07ns,host12,0
+3.8e+07ns,host13,0
+3.8e+07ns,host14,0
+3.8e+07ns,host15,0
+3.8e+07ns,host16,0
+3.8e+07ns,host17,0
+3.8e+07ns,host18,0
+3.8e+07ns,host19,0
+3.8e+07ns,host20,0
+3.8e+07ns,host21,0
+3.8e+07ns,host22,0
+3.8e+07ns,host23,0
+3.8e+07ns,host24,0
+3.8e+07ns,host25,0
+3.8e+07ns,host26,0
+3.8e+07ns,host27,0
+3.8e+07ns,host28,0
+3.8e+07ns,host29,12000
+3.9e+07ns,host0,0
+3.9e+07ns,host1,0
+3.9e+07ns,host2,0
+3.9e+07ns,host3,0
+3.9e+07ns,host4,0
+3.9e+07ns,host5,0
+3.9e+07ns,host6,0
+3.9e+07ns,host7,0
+3.9e+07ns,host8,0
+3.9e+07ns,host9,0
+3.9e+07ns,host10,0
+3.9e+07ns,host11,0
+3.9e+07ns,host12,0
+3.9e+07ns,host13,0
+3.9e+07ns,host14,0
+3.9e+07ns,host15,0
+3.9e+07ns,host16,0
+3.9e+07ns,host17,0
+3.9e+07ns,host18,0
+3.9e+07ns,host19,0
+3.9e+07ns,host20,0
+3.9e+07ns,host21,0
+3.9e+07ns,host22,0
+3.9e+07ns,host23,0
+3.9e+07ns,host24,0
+3.9e+07ns,host25,0
+3.9e+07ns,host26,0
+3.9e+07ns,host27,0
+3.9e+07ns,host28,0
+3.9e+07ns,host29,12000
+4e+07ns,host0,0
+4e+07ns,host1,0
+4e+07ns,host2,0
+4e+07ns,host3,0
+4e+07ns,host4,0
+4e+07ns,host5,0
+4e+07ns,host6,0
+4e+07ns,host7,0
+4e+07ns,host8,0
+4e+07ns,host9,0
+4e+07ns,host10,0
+4e+07ns,host11,0
+4e+07ns,host12,0
+4e+07ns,host13,0
+4e+07ns,host14,0
+4e+07ns,host15,0
+4e+07ns,host16,0
+4e+07ns,host17,0
+4e+07ns,host18,0
+4e+07ns,host19,0
+4e+07ns,host20,0
+4e+07ns,host21,0
+4e+07ns,host22,0
+4e+07ns,host23,0
+4e+07ns,host24,0
+4e+07ns,host25,0
+4e+07ns,host26,0
+4e+07ns,host27,0
+4e+07ns,host28,0
+4e+07ns,host29,15000
+4.1e+07ns,host0,0
+4.1e+07ns,host1,0
+4.1e+07ns,host2,0
+4.1e+07ns,host3,0
+4.1e+07ns,host4,0
+4.1e+07ns,host5,0
+4.1e+07ns,host6,0
+4.1e+07ns,host7,0
+4.1e+07ns,host8,0
+4.1e+07ns,host9,0
+4.1e+07ns,host10,0
+4.1e+07ns,host11,0
+4.1e+07ns,host12,0
+4.1e+07ns,host13,0
+4.1e+07ns,host14,0
+4.1e+07ns,host15,0
+4.1e+07ns,host16,0
+4.1e+07ns,host17,0
+4.1e+07ns,host18,0
+4.1e+07ns,host19,0
+4.1e+07ns,host20,0
+4.1e+07ns,host21,0
+4.1e+07ns,host22,0
+4.1e+07ns,host23,0
+4.1e+07ns,host24,0
+4.1e+07ns,host25,0
+4.1e+07ns,host26,0
+4.1e+07ns,host27,0
+4.1e+07ns,host28,0
+4.1e+07ns,host29,15000
+4.2e+07ns,host0,0
+4.2e+07ns,host1,0
+4.2e+07ns,host2,0
+4.2e+07ns,host3,0
+4.2e+07ns,host4,0
+4.2e+07ns,host5,0
+4.2e+07ns,host6,0
+4.2e+07ns,host7,0
+4.2e+07ns,host8,0
+4.2e+07ns,host9,0
+4.2e+07ns,host10,0
+4.2e+07ns,host11,0
+4.2e+07ns,host12,0
+4.2e+07ns,host13,0
+4.2e+07ns,host14,0
+4.2e+07ns,host15,0
+4.2e+07ns,host16,0
+4.2e+07ns,host17,0
+4.2e+07ns,host18,0
+4.2e+07ns,host19,0
+4.2e+07ns,host20,0
+4.2e+07ns,host21,0
+4.2e+07ns,host22,0
+4.2e+07ns,host23,0
+4.2e+07ns,host24,0
+4.2e+07ns,host25,0
+4.2e+07ns,host26,0
+4.2e+07ns,host27,0
+4.2e+07ns,host28,0
+4.2e+07ns,host29,15000
+4.3e+07ns,host0,0
+4.3e+07ns,host1,0
+4.3e+07ns,host2,0
+4.3e+07ns,host3,0
+4.3e+07ns,host4,0
+4.3e+07ns,host5,0
+4.3e+07ns,host6,0
+4.3e+07ns,host7,0
+4.3e+07ns,host8,0
+4.3e+07ns,host9,0
+4.3e+07ns,host10,0
+4.3e+07ns,host11,0
+4.3e+07ns,host12,0
+4.3e+07ns,host13,0
+4.3e+07ns,host14,0
+4.3e+07ns,host15,0
+4.3e+07ns,host16,0
+4.3e+07ns,host17,0
+4.3e+07ns,host18,0
+4.3e+07ns,host19,0
+4.3e+07ns,host20,0
+4.3e+07ns,host21,0
+4.3e+07ns,host22,0
+4.3e+07ns,host23,0
+4.3e+07ns,host24,0
+4.3e+07ns,host25,0
+4.3e+07ns,host26,0
+4.3e+07ns,host27,0
+4.3e+07ns,host28,0
+4.3e+07ns,host29,15000
+4.4e+07ns,host0,0
+4.4e+07ns,host1,0
+4.4e+07ns,host2,0
+4.4e+07ns,host3,0
+4.4e+07ns,host4,0
+4.4e+07ns,host5,0
+4.4e+07ns,host6,0
+4.4e+07ns,host7,0
+4.4e+07ns,host8,0
+4.4e+07ns,host9,0
+4.4e+07ns,host10,0
+4.4e+07ns,host11,0
+4.4e+07ns,host12,0
+4.4e+07ns,host13,0
+4.4e+07ns,host14,0
+4.4e+07ns,host15,0
+4.4e+07ns,host16,0
+4.4e+07ns,host17,0
+4.4e+07ns,host18,0
+4.4e+07ns,host19,0
+4.4e+07ns,host20,0
+4.4e+07ns,host21,0
+4.4e+07ns,host22,0
+4.4e+07ns,host23,0
+4.4e+07ns,host24,0
+4.4e+07ns,host25,0
+4.4e+07ns,host26,0
+4.4e+07ns,host27,0
+4.4e+07ns,host28,0
+4.4e+07ns,host29,15000
+4.5e+07ns,host0,0
+4.5e+07ns,host1,0
+4.5e+07ns,host2,0
+4.5e+07ns,host3,0
+4.5e+07ns,host4,0
+4.5e+07ns,host5,0
+4.5e+07ns,host6,0
+4.5e+07ns,host7,0
+4.5e+07ns,host8,0
+4.5e+07ns,host9,0
+4.5e+07ns,host10,0
+4.5e+07ns,host11,0
+4.5e+07ns,host12,0
+4.5e+07ns,host13,0
+4.5e+07ns,host14,0
+4.5e+07ns,host15,0
+4.5e+07ns,host16,0
+4.5e+07ns,host17,0
+4.5e+07ns,host18,0
+4.5e+07ns,host19,0
+4.5e+07ns,host20,0
+4.5e+07ns,host21,0
+4.5e+07ns,host22,0
+4.5e+07ns,host23,0
+4.5e+07ns,host24,0
+4.5e+07ns,host25,0
+4.5e+07ns,host26,0
+4.5e+07ns,host27,0
+4.5e+07ns,host28,0
+4.5e+07ns,host29,15000
+4.6e+07ns,host0,0
+4.6e+07ns,host1,0
+4.6e+07ns,host2,0
+4.6e+07ns,host3,0
+4.6e+07ns,host4,0
+4.6e+07ns,host5,0
+4.6e+07ns,host6,0
+4.6e+07ns,host7,0
+4.6e+07ns,host8,0
+4.6e+07ns,host9,0
+4.6e+07ns,host10,0
+4.6e+07ns,host11,0
+4.6e+07ns,host12,0
+4.6e+07ns,host13,0
+4.6e+07ns,host14,0
+4.6e+07ns,host15,0
+4.6e+07ns,host16,0
+4.6e+07ns,host17,0
+4.6e+07ns,host18,0
+4.6e+07ns,host19,0
+4.6e+07ns,host20,0
+4.6e+07ns,host21,0
+4.6e+07ns,host22,0
+4.6e+07ns,host23,0
+4.6e+07ns,host24,0
+4.6e+07ns,host25,0
+4.6e+07ns,host26,0
+4.6e+07ns,host27,0
+4.6e+07ns,host28,0
+4.6e+07ns,host29,15000
+4.7e+07ns,host0,0
+4.7e+07ns,host1,0
+4.7e+07ns,host2,0
+4.7e+07ns,host3,0
+4.7e+07ns,host4,0
+4.7e+07ns,host5,0
+4.7e+07ns,host6,0
+4.7e+07ns,host7,0
+4.7e+07ns,host8,0
+4.7e+07ns,host9,0
+4.7e+07ns,host10,0
+4.7e+07ns,host11,0
+4.7e+07ns,host12,0
+4.7e+07ns,host13,0
+4.7e+07ns,host14,0
+4.7e+07ns,host15,0
+4.7e+07ns,host16,0
+4.7e+07ns,host17,0
+4.7e+07ns,host18,0
+4.7e+07ns,host19,0
+4.7e+07ns,host20,0
+4.7e+07ns,host21,0
+4.7e+07ns,host22,0
+4.7e+07ns,host23,0
+4.7e+07ns,host24,0
+4.7e+07ns,host25,0
+4.7e+07ns,host26,0
+4.7e+07ns,host27,0
+4.7e+07ns,host28,0
+4.7e+07ns,host29,15000
+4.8e+07ns,host0,0
+4.8e+07ns,host1,0
+4.8e+07ns,host2,0
+4.8e+07ns,host3,0
+4.8e+07ns,host4,0
+4.8e+07ns,host5,0
+4.8e+07ns,host6,0
+4.8e+07ns,host7,0
+4.8e+07ns,host8,0
+4.8e+07ns,host9,0
+4.8e+07ns,host10,0
+4.8e+07ns,host11,0
+4.8e+07ns,host12,0
+4.8e+07ns,host13,0
+4.8e+07ns,host14,0
+4.8e+07ns,host15,0
+4.8e+07ns,host16,0
+4.8e+07ns,host17,0
+4.8e+07ns,host18,0
+4.8e+07ns,host19,0
+4.8e+07ns,host20,0
+4.8e+07ns,host21,0
+4.8e+07ns,host22,0
+4.8e+07ns,host23,0
+4.8e+07ns,host24,0
+4.8e+07ns,host25,0
+4.8e+07ns,host26,0
+4.8e+07ns,host27,0
+4.8e+07ns,host28,0
+4.8e+07ns,host29,15000
+4.9e+07ns,host0,0
+4.9e+07ns,host1,0
+4.9e+07ns,host2,0
+4.9e+07ns,host3,0
+4.9e+07ns,host4,0
+4.9e+07ns,host5,0
+4.9e+07ns,host6,0
+4.9e+07ns,host7,0
+4.9e+07ns,host8,0
+4.9e+07ns,host9,0
+4.9e+07ns,host10,0
+4.9e+07ns,host11,0
+4.9e+07ns,host12,0
+4.9e+07ns,host13,0
+4.9e+07ns,host14,0
+4.9e+07ns,host15,0
+4.9e+07ns,host16,0
+4.9e+07ns,host17,0
+4.9e+07ns,host18,0
+4.9e+07ns,host19,0
+4.9e+07ns,host20,0
+4.9e+07ns,host21,0
+4.9e+07ns,host22,0
+4.9e+07ns,host23,0
+4.9e+07ns,host24,0
+4.9e+07ns,host25,0
+4.9e+07ns,host26,0
+4.9e+07ns,host27,0
+4.9e+07ns,host28,0
+4.9e+07ns,host29,15000
+5e+07ns,host0,0
+5e+07ns,host1,0
+5e+07ns,host2,0
+5e+07ns,host3,0
+5e+07ns,host4,0
+5e+07ns,host5,0
+5e+07ns,host6,0
+5e+07ns,host7,0
+5e+07ns,host8,0
+5e+07ns,host9,0
+5e+07ns,host10,0
+5e+07ns,host11,0
+5e+07ns,host12,0
+5e+07ns,host13,0
+5e+07ns,host14,0
+5e+07ns,host15,0
+5e+07ns,host16,0
+5e+07ns,host17,0
+5e+07ns,host18,0
+5e+07ns,host19,0
+5e+07ns,host20,0
+5e+07ns,host21,0
+5e+07ns,host22,0
+5e+07ns,host23,0
+5e+07ns,host24,0
+5e+07ns,host25,0
+5e+07ns,host26,0
+5e+07ns,host27,0
+5e+07ns,host28,0
+5e+07ns,host29,18000
+5.1e+07ns,host0,0
+5.1e+07ns,host1,0
+5.1e+07ns,host2,0
+5.1e+07ns,host3,0
+5.1e+07ns,host4,0
+5.1e+07ns,host5,0
+5.1e+07ns,host6,0
+5.1e+07ns,host7,0
+5.1e+07ns,host8,0
+5.1e+07ns,host9,0
+5.1e+07ns,host10,0
+5.1e+07ns,host11,0
+5.1e+07ns,host12,0
+5.1e+07ns,host13,0
+5.1e+07ns,host14,0
+5.1e+07ns,host15,0
+5.1e+07ns,host16,0
+5.1e+07ns,host17,0
+5.1e+07ns,host18,0
+5.1e+07ns,host19,0
+5.1e+07ns,host20,0
+5.1e+07ns,host21,0
+5.1e+07ns,host22,0
+5.1e+07ns,host23,0
+5.1e+07ns,host24,0
+5.1e+07ns,host25,0
+5.1e+07ns,host26,0
+5.1e+07ns,host27,0
+5.1e+07ns,host28,0
+5.1e+07ns,host29,18000
+5.2e+07ns,host0,0
+5.2e+07ns,host1,0
+5.2e+07ns,host2,0
+5.2e+07ns,host3,0
+5.2e+07ns,host4,0
+5.2e+07ns,host5,0
+5.2e+07ns,host6,0
+5.2e+07ns,host7,0
+5.2e+07ns,host8,0
+5.2e+07ns,host9,0
+5.2e+07ns,host10,0
+5.2e+07ns,host11,0
+5.2e+07ns,host12,0
+5.2e+07ns,host13,0
+5.2e+07ns,host14,0
+5.2e+07ns,host15,0
+5.2e+07ns,host16,0
+5.2e+07ns,host17,0
+5.2e+07ns,host18,0
+5.2e+07ns,host19,0
+5.2e+07ns,host20,0
+5.2e+07ns,host21,0
+5.2e+07ns,host22,0
+5.2e+07ns,host23,0
+5.2e+07ns,host24,0
+5.2e+07ns,host25,0
+5.2e+07ns,host26,0
+5.2e+07ns,host27,0
+5.2e+07ns,host28,0
+5.2e+07ns,host29,18000
+5.3e+07ns,host0,0
+5.3e+07ns,host1,0
+5.3e+07ns,host2,0
+5.3e+07ns,host3,0
+5.3e+07ns,host4,0
+5.3e+07ns,host5,0
+5.3e+07ns,host6,0
+5.3e+07ns,host7,0
+5.3e+07ns,host8,0
+5.3e+07ns,host9,0
+5.3e+07ns,host10,0
+5.3e+07ns,host11,0
+5.3e+07ns,host12,0
+5.3e+07ns,host13,0
+5.3e+07ns,host14,0
+5.3e+07ns,host15,0
+5.3e+07ns,host16,0
+5.3e+07ns,host17,0
+5.3e+07ns,host18,0
+5.3e+07ns,host19,0
+5.3e+07ns,host20,0
+5.3e+07ns,host21,0
+5.3e+07ns,host22,0
+5.3e+07ns,host23,0
+5.3e+07ns,host24,0
+5.3e+07ns,host25,0
+5.3e+07ns,host26,0
+5.3e+07ns,host27,0
+5.3e+07ns,host28,0
+5.3e+07ns,host29,18000
+5.4e+07ns,host0,0
+5.4e+07ns,host1,0
+5.4e+07ns,host2,0
+5.4e+07ns,host3,0
+5.4e+07ns,host4,0
+5.4e+07ns,host5,0
+5.4e+07ns,host6,0
+5.4e+07ns,host7,0
+5.4e+07ns,host8,0
+5.4e+07ns,host9,0
+5.4e+07ns,host10,0
+5.4e+07ns,host11,0
+5.4e+07ns,host12,0
+5.4e+07ns,host13,0
+5.4e+07ns,host14,0
+5.4e+07ns,host15,0
+5.4e+07ns,host16,0
+5.4e+07ns,host17,0
+5.4e+07ns,host18,0
+5.4e+07ns,host19,0
+5.4e+07ns,host20,0
+5.4e+07ns,host21,0
+5.4e+07ns,host22,0
+5.4e+07ns,host23,0
+5.4e+07ns,host24,0
+5.4e+07ns,host25,0
+5.4e+07ns,host26,0
+5.4e+07ns,host27,0
+5.4e+07ns,host28,0
+5.4e+07ns,host29,18000
+5.5e+07ns,host0,0
+5.5e+07ns,host1,0
+5.5e+07ns,host2,0
+5.5e+07ns,host3,0
+5.5e+07ns,host4,0
+5.5e+07ns,host5,0
+5.5e+07ns,host6,0
+5.5e+07ns,host7,0
+5.5e+07ns,host8,0
+5.5e+07ns,host9,0
+5.5e+07ns,host10,0
+5.5e+07ns,host11,0
+5.5e+07ns,host12,0
+5.5e+07ns,host13,0
+5.5e+07ns,host14,0
+5.5e+07ns,host15,0
+5.5e+07ns,host16,0
+5.5e+07ns,host17,0
+5.5e+07ns,host18,0
+5.5e+07ns,host19,0
+5.5e+07ns,host20,0
+5.5e+07ns,host21,0
+5.5e+07ns,host22,0
+5.5e+07ns,host23,0
+5.5e+07ns,host24,0
+5.5e+07ns,host25,0
+5.5e+07ns,host26,0
+5.5e+07ns,host27,0
+5.5e+07ns,host28,0
+5.5e+07ns,host29,18000
+5.6e+07ns,host0,0
+5.6e+07ns,host1,0
+5.6e+07ns,host2,0
+5.6e+07ns,host3,0
+5.6e+07ns,host4,0
+5.6e+07ns,host5,0
+5.6e+07ns,host6,0
+5.6e+07ns,host7,0
+5.6e+07ns,host8,0
+5.6e+07ns,host9,0
+5.6e+07ns,host10,0
+5.6e+07ns,host11,0
+5.6e+07ns,host12,0
+5.6e+07ns,host13,0
+5.6e+07ns,host14,0
+5.6e+07ns,host15,0
+5.6e+07ns,host16,0
+5.6e+07ns,host17,0
+5.6e+07ns,host18,0
+5.6e+07ns,host19,0
+5.6e+07ns,host20,0
+5.6e+07ns,host21,0
+5.6e+07ns,host22,0
+5.6e+07ns,host23,0
+5.6e+07ns,host24,0
+5.6e+07ns,host25,0
+5.6e+07ns,host26,0
+5.6e+07ns,host27,0
+5.6e+07ns,host28,0
+5.6e+07ns,host29,18000
+5.7e+07ns,host0,0
+5.7e+07ns,host1,0
+5.7e+07ns,host2,0
+5.7e+07ns,host3,0
+5.7e+07ns,host4,0
+5.7e+07ns,host5,0
+5.7e+07ns,host6,0
+5.7e+07ns,host7,0
+5.7e+07ns,host8,0
+5.7e+07ns,host9,0
+5.7e+07ns,host10,0
+5.7e+07ns,host11,0
+5.7e+07ns,host12,0
+5.7e+07ns,host13,0
+5.7e+07ns,host14,0
+5.7e+07ns,host15,0
+5.7e+07ns,host16,0
+5.7e+07ns,host17,0
+5.7e+07ns,host18,0
+5.7e+07ns,host19,0
+5.7e+07ns,host20,0
+5.7e+07ns,host21,0
+5.7e+07ns,host22,0
+5.7e+07ns,host23,0
+5.7e+07ns,host24,0
+5.7e+07ns,host25,0
+5.7e+07ns,host26,0
+5.7e+07ns,host27,0
+5.7e+07ns,host28,0
+5.7e+07ns,host29,18000
+5.8e+07ns,host0,0
+5.8e+07ns,host1,0
+5.8e+07ns,host2,0
+5.8e+07ns,host3,0
+5.8e+07ns,host4,0
+5.8e+07ns,host5,0
+5.8e+07ns,host6,0
+5.8e+07ns,host7,0
+5.8e+07ns,host8,0
+5.8e+07ns,host9,0
+5.8e+07ns,host10,0
+5.8e+07ns,host11,0
+5.8e+07ns,host12,0
+5.8e+07ns,host13,0
+5.8e+07ns,host14,0
+5.8e+07ns,host15,0
+5.8e+07ns,host16,0
+5.8e+07ns,host17,0
+5.8e+07ns,host18,0
+5.8e+07ns,host19,0
+5.8e+07ns,host20,0
+5.8e+07ns,host21,0
+5.8e+07ns,host22,0
+5.8e+07ns,host23,0
+5.8e+07ns,host24,0
+5.8e+07ns,host25,0
+5.8e+07ns,host26,0
+5.8e+07ns,host27,0
+5.8e+07ns,host28,0
+5.8e+07ns,host29,18000
+5.9e+07ns,host0,0
+5.9e+07ns,host1,0
+5.9e+07ns,host2,0
+5.9e+07ns,host3,0
+5.9e+07ns,host4,0
+5.9e+07ns,host5,0
+5.9e+07ns,host6,0
+5.9e+07ns,host7,0
+5.9e+07ns,host8,0
+5.9e+07ns,host9,0
+5.9e+07ns,host10,0
+5.9e+07ns,host11,0
+5.9e+07ns,host12,0
+5.9e+07ns,host13,0
+5.9e+07ns,host14,0
+5.9e+07ns,host15,0
+5.9e+07ns,host16,0
+5.9e+07ns,host17,0
+5.9e+07ns,host18,0
+5.9e+07ns,host19,0
+5.9e+07ns,host20,0
+5.9e+07ns,host21,0
+5.9e+07ns,host22,0
+5.9e+07ns,host23,0
+5.9e+07ns,host24,0
+5.9e+07ns,host25,0
+5.9e+07ns,host26,0
+5.9e+07ns,host27,0
+5.9e+07ns,host28,0
+5.9e+07ns,host29,18000
+6e+07ns,host0,0
+6e+07ns,host1,0
+6e+07ns,host2,0
+6e+07ns,host3,0
+6e+07ns,host4,0
+6e+07ns,host5,0
+6e+07ns,host6,0
+6e+07ns,host7,0
+6e+07ns,host8,0
+6e+07ns,host9,0
+6e+07ns,host10,0
+6e+07ns,host11,0
+6e+07ns,host12,0
+6e+07ns,host13,0
+6e+07ns,host14,0
+6e+07ns,host15,0
+6e+07ns,host16,0
+6e+07ns,host17,0
+6e+07ns,host18,0
+6e+07ns,host19,0
+6e+07ns,host20,0
+6e+07ns,host21,0
+6e+07ns,host22,0
+6e+07ns,host23,0
+6e+07ns,host24,0
+6e+07ns,host25,0
+6e+07ns,host26,0
+6e+07ns,host27,0
+6e+07ns,host28,0
+6e+07ns,host29,21000
+6.1e+07ns,host0,0
+6.1e+07ns,host1,0
+6.1e+07ns,host2,0
+6.1e+07ns,host3,0
+6.1e+07ns,host4,0
+6.1e+07ns,host5,0
+6.1e+07ns,host6,0
+6.1e+07ns,host7,0
+6.1e+07ns,host8,0
+6.1e+07ns,host9,0
+6.1e+07ns,host10,0
+6.1e+07ns,host11,0
+6.1e+07ns,host12,0
+6.1e+07ns,host13,0
+6.1e+07ns,host14,0
+6.1e+07ns,host15,0
+6.1e+07ns,host16,0
+6.1e+07ns,host17,0
+6.1e+07ns,host18,0
+6.1e+07ns,host19,0
+6.1e+07ns,host20,0
+6.1e+07ns,host21,0
+6.1e+07ns,host22,0
+6.1e+07ns,host23,0
+6.1e+07ns,host24,0
+6.1e+07ns,host25,0
+6.1e+07ns,host26,0
+6.1e+07ns,host27,0
+6.1e+07ns,host28,0
+6.1e+07ns,host29,21000
+6.2e+07ns,host0,0
+6.2e+07ns,host1,0
+6.2e+07ns,host2,0
+6.2e+07ns,host3,0
+6.2e+07ns,host4,0
+6.2e+07ns,host5,0
+6.2e+07ns,host6,0
+6.2e+07ns,host7,0
+6.2e+07ns,host8,0
+6.2e+07ns,host9,0
+6.2e+07ns,host10,0
+6.2e+07ns,host11,0
+6.2e+07ns,host12,0
+6.2e+07ns,host13,0
+6.2e+07ns,host14,0
+6.2e+07ns,host15,0
+6.2e+07ns,host16,0
+6.2e+07ns,host17,0
+6.2e+07ns,host18,0
+6.2e+07ns,host19,0
+6.2e+07ns,host20,0
+6.2e+07ns,host21,0
+6.2e+07ns,host22,0
+6.2e+07ns,host23,0
+6.2e+07ns,host24,0
+6.2e+07ns,host25,0
+6.2e+07ns,host26,0
+6.2e+07ns,host27,0
+6.2e+07ns,host28,0
+6.2e+07ns,host29,21000
+6.3e+07ns,host0,0
+6.3e+07ns,host1,0
+6.3e+07ns,host2,0
+6.3e+07ns,host3,0
+6.3e+07ns,host4,0
+6.3e+07ns,host5,0
+6.3e+07ns,host6,0
+6.3e+07ns,host7,0
+6.3e+07ns,host8,0
+6.3e+07ns,host9,0
+6.3e+07ns,host10,0
+6.3e+07ns,host11,0
+6.3e+07ns,host12,0
+6.3e+07ns,host13,0
+6.3e+07ns,host14,0
+6.3e+07ns,host15,0
+6.3e+07ns,host16,0
+6.3e+07ns,host17,0
+6.3e+07ns,host18,0
+6.3e+07ns,host19,0
+6.3e+07ns,host20,0
+6.3e+07ns,host21,0
+6.3e+07ns,host22,0
+6.3e+07ns,host23,0
+6.3e+07ns,host24,0
+6.3e+07ns,host25,0
+6.3e+07ns,host26,0
+6.3e+07ns,host27,0
+6.3e+07ns,host28,0
+6.3e+07ns,host29,21000
+6.4e+07ns,host0,0
+6.4e+07ns,host1,0
+6.4e+07ns,host2,0
+6.4e+07ns,host3,0
+6.4e+07ns,host4,0
+6.4e+07ns,host5,0
+6.4e+07ns,host6,0
+6.4e+07ns,host7,0
