Time,NodeName,Port,QueueIndex,Length
+7.38e+08ns,host1,1,0,0
+7.38e+08ns,host1,2,0,86
+7.38e+08ns,host2,0,0,0
+7.38e+08ns,host2,1,0,0
+7.38e+08ns,host2,2,0,0
+7.38e+08ns,host2,3,0,86
+7.38e+08ns,host3,0,0,0
+7.38e+08ns,host3,1,0,100
+7.38e+08ns,host3,2,0,0
+7.38e+08ns,host4,0,0,86
+7.38e+08ns,host4,1,0,0
+7.39e+08ns,host0,0,0,86
+7.39e+08ns,host0,1,0,0
+7.39e+08ns,host1,0,0,0
+7.39e+08ns,host1,1,0,0
+7.39e+08ns,host1,2,0,86
+7.39e+08ns,host2,0,0,0
+7.39e+08ns,host2,1,0,0
+7.39e+08ns,host2,2,0,0
+7.39e+08ns,host2,3,0,86
+7.39e+08ns,host3,0,0,0
+7.39e+08ns,host3,1,0,100
+7.39e+08ns,host3,2,0,0
+7.39e+08ns,host4,0,0,86
+7.39e+08ns,host4,1,0,0
+7.4e+08ns,host0,0,0,88
+7.4e+08ns,host0,1,0,0
+7.4e+08ns,host1,0,0,0
+7.4e+08ns,host1,1,0,0
+7.4e+08ns,host1,2,0,88
+7.4e+08ns,host2,0,0,0
+7.4e+08ns,host2,1,0,0
+7.4e+08ns,host2,2,0,0
+7.4e+08ns,host2,3,0,88
+7.4e+08ns,host3,0,0,0
+7.4e+08ns,host3,1,0,100
+7.4e+08ns,host3,2,0,0
+7.4e+08ns,host4,0,0,88
+7.4e+08ns,host4,1,0,0
+7.41e+08ns,host0,0,0,88
+7.41e+08ns,host0,1,0,0
+7.41e+08ns,host1,0,0,0
+7.41e+08ns,host1,1,0,0
+7.41e+08ns,host1,2,0,88
+7.41e+08ns,host2,0,0,0
+7.41e+08ns,host2,1,0,0
+7.41e+08ns,host2,2,0,0
+7.41e+08ns,host2,3,0,88
+7.41e+08ns,host3,0,0,0
+7.41e+08ns,host3,1,0,100
+7.41e+08ns,host3,2,0,0
+7.41e+08ns,host4,0,0,88
+7.41e+08ns,host4,1,0,0
+7.42e+08ns,host0,0,0,88
+7.42e+08ns,host0,1,0,0
+7.42e+08ns,host1,0,0,0
+7.42e+08ns,host1,1,0,0
+7.42e+08ns,host1,2,0,88
+7.42e+08ns,host2,0,0,0
+7.42e+08ns,host2,1,0,0
+7.42e+08ns,host2,2,0,0
+7.42e+08ns,host2,3,0,88
+7.42e+08ns,host3,0,0,0
+7.42e+08ns,host3,1,0,100
+7.42e+08ns,host3,2,0,0
+7.42e+08ns,host4,0,0,88
+7.42e+08ns,host4,1,0,0
+7.43e+08ns,host0,0,0,88
+7.43e+08ns,host0,1,0,0
+7.43e+08ns,host1,0,0,0
+7.43e+08ns,host1,1,0,0
+7.43e+08ns,host1,2,0,88
+7.43e+08ns,host2,0,0,0
+7.43e+08ns,host2,1,0,0
+7.43e+08ns,host2,2,0,0
+7.43e+08ns,host2,3,0,88
+7.43e+08ns,host3,0,0,0
+7.43e+08ns,host3,1,0,100
+7.43e+08ns,host3,2,0,0
+7.43e+08ns,host4,0,0,88
+7.43e+08ns,host4,1,0,0
+7.44e+08ns,host0,0,0,87
+7.44e+08ns,host0,1,0,0
+7.44e+08ns,host1,0,0,0
+7.44e+08ns,host1,1,0,0
+7.44e+08ns,host1,2,0,87
+7.44e+08ns,host2,0,0,0
+7.44e+08ns,host2,1,0,0
+7.44e+08ns,host2,2,0,0
+7.44e+08ns,host2,3,0,87
+7.44e+08ns,host3,0,0,0
+7.44e+08ns,host3,1,0,99
+7.44e+08ns,host3,2,0,0
+7.44e+08ns,host4,0,0,87
+7.44e+08ns,host4,1,0,0
+7.45e+08ns,host0,0,0,87
+7.45e+08ns,host0,1,0,0
+7.45e+08ns,host1,0,0,0
+7.45e+08ns,host1,1,0,0
+7.45e+08ns,host1,2,0,87
+7.45e+08ns,host2,0,0,0
+7.45e+08ns,host2,1,0,0
+7.45e+08ns,host2,2,0,0
+7.45e+08ns,host2,3,0,87
+7.45e+08ns,host3,0,0,0
+7.45e+08ns,host3,1,0,100
+7.45e+08ns,host3,2,0,0
+7.45e+08ns,host4,0,0,87
+7.45e+08ns,host4,1,0,0
+7.46e+08ns,host0,0,0,87
+7.46e+08ns,host0,1,0,0
+7.46e+08ns,host1,0,0,0
+7.46e+08ns,host1,1,0,0
+7.46e+08ns,host1,2,0,87
+7.46e+08ns,host2,0,0,0
+7.46e+08ns,host2,1,0,0
+7.46e+08ns,host2,2,0,0
+7.46e+08ns,host2,3,0,87
+7.46e+08ns,host3,0,0,0
+7.46e+08ns,host3,1,0,100
+7.46e+08ns,host3,2,0,0
+7.46e+08ns,host4,0,0,87
+7.46e+08ns,host4,1,0,0
+7.47e+08ns,host0,0,0,87
+7.47e+08ns,host0,1,0,0
+7.47e+08ns,host1,0,0,0
+7.47e+08ns,host1,1,0,0
+7.47e+08ns,host1,2,0,87
+7.47e+08ns,host2,0,0,0
+7.47e+08ns,host2,1,0,0
+7.47e+08ns,host2,2,0,0
+7.47e+08ns,host2,3,0,87
+7.47e+08ns,host3,0,0,0
+7.47e+08ns,host3,1,0,100
+7.47e+08ns,host3,2,0,0
+7.47e+08ns,host4,0,0,87
+7.47e+08ns,host4,1,0,0
+7.48e+08ns,host0,0,0,87
+7.48e+08ns,host0,1,0,0
+7.48e+08ns,host1,0,0,0
+7.48e+08ns,host1,1,0,0
+7.48e+08ns,host1,2,0,87
+7.48e+08ns,host2,0,0,0
+7.48e+08ns,host2,1,0,0
+7.48e+08ns,host2,2,0,0
+7.48e+08ns,host2,3,0,87
+7.48e+08ns,host3,0,0,0
+7.48e+08ns,host3,1,0,100
+7.48e+08ns,host3,2,0,0
+7.48e+08ns,host4,0,0,87
+7.48e+08ns,host4,1,0,0
+7.49e+08ns,host0,0,0,87
+7.49e+08ns,host0,1,0,0
+7.49e+08ns,host1,0,0,0
+7.49e+08ns,host1,1,0,0
+7.49e+08ns,host1,2,0,87
+7.49e+08ns,host2,0,0,0
+7.49e+08ns,host2,1,0,0
+7.49e+08ns,host2,2,0,0
+7.49e+08ns,host2,3,0,87
+7.49e+08ns,host3,0,0,0
+7.49e+08ns,host3,1,0,100
+7.49e+08ns,host3,2,0,0
+7.49e+08ns,host4,0,0,87
+7.49e+08ns,host4,1,0,0
+7.5e+08ns,host0,0,0,89
+7.5e+08ns,host0,1,0,0
+7.5e+08ns,host1,0,0,0
+7.5e+08ns,host1,1,0,0
+7.5e+08ns,host1,2,0,89
+7.5e+08ns,host2,0,0,0
+7.5e+08ns,host2,1,0,0
+7.5e+08ns,host2,2,0,0
+7.5e+08ns,host2,3,0,89
+7.5e+08ns,host3,0,0,0
+7.5e+08ns,host3,1,0,100
+7.5e+08ns,host3,2,0,0
+7.5e+08ns,host4,0,0,89
+7.5e+08ns,host4,1,0,0
+7.51e+08ns,host0,0,0,89
+7.51e+08ns,host0,1,0,0
+7.51e+08ns,host1,0,0,0
+7.51e+08ns,host1,1,0,0
+7.51e+08ns,host1,2,0,89
+7.51e+08ns,host2,0,0,0
+7.51e+08ns,host2,1,0,0
+7.51e+08ns,host2,2,0,0
+7.51e+08ns,host2,3,0,89
+7.51e+08ns,host3,0,0,0
+7.51e+08ns,host3,1,0,100
+7.51e+08ns,host3,2,0,0
+7.51e+08ns,host4,0,0,89
+7.51e+08ns,host4,1,0,0
+7.52e+08ns,host0,0,0,89
+7.52e+08ns,host0,1,0,0
+7.52e+08ns,host1,0,0,0
+7.52e+08ns,host1,1,0,0
+7.52e+08ns,host1,2,0,89
+7.52e+08ns,host2,0,0,0
+7.52e+08ns,host2,1,0,0
+7.52e+08ns,host2,2,0,0
+7.52e+08ns,host2,3,0,89
+7.52e+08ns,host3,0,0,0
+7.52e+08ns,host3,1,0,100
+7.52e+08ns,host3,2,0,0
+7.52e+08ns,host4,0,0,89
+7.52e+08ns,host4,1,0,0
+7.53e+08ns,host0,0,0,89
+7.53e+08ns,host0,1,0,0
+7.53e+08ns,host1,0,0,0
+7.53e+08ns,host1,1,0,0
+7.53e+08ns,host1,2,0,89
+7.53e+08ns,host2,0,0,0
+7.53e+08ns,host2,1,0,0
+7.53e+08ns,host2,2,0,0
+7.53e+08ns,host2,3,0,89
+7.53e+08ns,host3,0,0,0
+7.53e+08ns,host3,1,0,100
+7.53e+08ns,host3,2,0,0
+7.53e+08ns,host4,0,0,89
+7.53e+08ns,host4,1,0,0
+7.54e+08ns,host0,0,0,89
+7.54e+08ns,host0,1,0,0
+7.54e+08ns,host1,0,0,0
+7.54e+08ns,host1,1,0,0
+7.54e+08ns,host1,2,0,89
+7.54e+08ns,host2,0,0,0
+7.54e+08ns,host2,1,0,0
+7.54e+08ns,host2,2,0,0
+7.54e+08ns,host2,3,0,89
+7.54e+08ns,host3,0,0,0
+7.54e+08ns,host3,1,0,100
+7.54e+08ns,host3,2,0,0
+7.54e+08ns,host4,0,0,89
+7.54e+08ns,host4,1,0,0
+7.55e+08ns,host0,0,0,89
+7.55e+08ns,host0,1,0,0
+7.55e+08ns,host1,0,0,0
+7.55e+08ns,host1,1,0,0
+7.55e+08ns,host1,2,0,89
+7.55e+08ns,host2,0,0,0
+7.55e+08ns,host2,1,0,0
+7.55e+08ns,host2,2,0,0
+7.55e+08ns,host2,3,0,89
+7.55e+08ns,host3,0,0,0
+7.55e+08ns,host3,1,0,100
+7.55e+08ns,host3,2,0,0
+7.55e+08ns,host4,0,0,89
+7.55e+08ns,host4,1,0,0
+7.56e+08ns,host0,0,0,88
+7.56e+08ns,host0,1,0,0
+7.56e+08ns,host1,0,0,0
+7.56e+08ns,host1,1,0,0
+7.56e+08ns,host1,2,0,88
+7.56e+08ns,host2,0,0,0
+7.56e+08ns,host2,1,0,0
+7.56e+08ns,host2,2,0,0
+7.56e+08ns,host2,3,0,88
+7.56e+08ns,host3,0,0,0
+7.56e+08ns,host3,1,0,99
+7.56e+08ns,host3,2,0,0
+7.56e+08ns,host4,0,0,88
+7.56e+08ns,host4,1,0,0
+7.57e+08ns,host0,0,0,88
+7.57e+08ns,host0,1,0,0
+7.57e+08ns,host1,0,0,0
+7.57e+08ns,host1,1,0,0
+7.57e+08ns,host1,2,0,88
+7.57e+08ns,host2,0,0,0
+7.57e+08ns,host2,1,0,0
+7.57e+08ns,host2,2,0,0
+7.57e+08ns,host2,3,0,88
+7.57e+08ns,host3,0,0,0
+7.57e+08ns,host3,1,0,100
+7.57e+08ns,host3,2,0,0
+7.57e+08ns,host4,0,0,88
+7.57e+08ns,host4,1,0,0
+7.58e+08ns,host0,0,0,88
+7.58e+08ns,host0,1,0,0
+7.58e+08ns,host1,0,0,0
+7.58e+08ns,host1,1,0,0
+7.58e+08ns,host1,2,0,88
+7.58e+08ns,host2,0,0,0
+7.58e+08ns,host2,1,0,0
+7.58e+08ns,host2,2,0,0
+7.58e+08ns,host2,3,0,88
+7.58e+08ns,host3,0,0,0
+7.58e+08ns,host3,1,0,100
+7.58e+08ns,host3,2,0,0
+7.58e+08ns,host4,0,0,88
+7.58e+08ns,host4,1,0,0
+7.59e+08ns,host0,0,0,88
+7.59e+08ns,host0,1,0,0
+7.59e+08ns,host1,0,0,0
+7.59e+08ns,host1,1,0,0
+7.59e+08ns,host1,2,0,88
+7.59e+08ns,host2,0,0,0
+7.59e+08ns,host2,1,0,0
+7.59e+08ns,host2,2,0,0
+7.59e+08ns,host2,3,0,88
+7.59e+08ns,host3,0,0,0
+7.59e+08ns,host3,1,0,100
+7.59e+08ns,host3,2,0,0
+7.59e+08ns,host4,0,0,88
+7.59e+08ns,host4,1,0,0
+7.6e+08ns,host0,0,0,90
+7.6e+08ns,host0,1,0,0
+7.6e+08ns,host1,0,0,0
+7.6e+08ns,host1,1,0,0
+7.6e+08ns,host1,2,0,90
+7.6e+08ns,host2,0,0,0
+7.6e+08ns,host2,1,0,0
+7.6e+08ns,host2,2,0,0
+7.6e+08ns,host2,3,0,90
+7.6e+08ns,host3,0,0,0
+7.6e+08ns,host3,1,0,100
+7.6e+08ns,host3,2,0,0
+7.6e+08ns,host4,0,0,90
+7.6e+08ns,host4,1,0,0
+7.61e+08ns,host0,0,0,90
+7.61e+08ns,host0,1,0,0
+7.61e+08ns,host1,0,0,0
+7.61e+08ns,host1,1,0,0
+7.61e+08ns,host1,2,0,90
+7.61e+08ns,host2,0,0,0
+7.61e+08ns,host2,1,0,0
+7.61e+08ns,host2,2,0,0
+7.61e+08ns,host2,3,0,90
+7.61e+08ns,host3,0,0,0
+7.61e+08ns,host3,1,0,100
+7.61e+08ns,host3,2,0,0
+7.61e+08ns,host4,0,0,90
+7.61e+08ns,host4,1,0,0
+7.62e+08ns,host0,0,0,90
+7.62e+08ns,host0,1,0,0
+7.62e+08ns,host1,0,0,0
+7.62e+08ns,host1,1,0,0
+7.62e+08ns,host1,2,0,90
+7.62e+08ns,host2,0,0,0
+7.62e+08ns,host2,1,0,0
+7.62e+08ns,host2,2,0,0
+7.62e+08ns,host2,3,0,90
+7.62e+08ns,host3,0,0,0
+7.62e+08ns,host3,1,0,100
+7.62e+08ns,host3,2,0,0
+7.62e+08ns,host4,0,0,90
+7.62e+08ns,host4,1,0,0
+7.63e+08ns,host0,0,0,90
+7.63e+08ns,host0,1,0,0
+7.63e+08ns,host1,0,0,0
+7.63e+08ns,host1,1,0,0
+7.63e+08ns,host1,2,0,90
+7.63e+08ns,host2,0,0,0
+7.63e+08ns,host2,1,0,0
+7.63e+08ns,host2,2,0,0
+7.63e+08ns,host2,3,0,90
+7.63e+08ns,host3,0,0,0
+7.63e+08ns,host3,1,0,100
+7.63e+08ns,host3,2,0,0
+7.63e+08ns,host4,0,0,90
+7.63e+08ns,host4,1,0,0
+7.64e+08ns,host0,0,0,90
+7.64e+08ns,host0,1,0,0
+7.64e+08ns,host1,0,0,0
+7.64e+08ns,host1,1,0,0
+7.64e+08ns,host1,2,0,90
+7.64e+08ns,host2,0,0,0
+7.64e+08ns,host2,1,0,0
+7.64e+08ns,host2,2,0,0
+7.64e+08ns,host2,3,0,90
+7.64e+08ns,host3,0,0,0
+7.64e+08ns,host3,1,0,100
+7.64e+08ns,host3,2,0,0
+7.64e+08ns,host4,0,0,90
+7.64e+08ns,host4,1,0,0
+7.65e+08ns,host0,0,0,90
+7.65e+08ns,host0,1,0,0
+7.65e+08ns,host1,0,0,0
+7.65e+08ns,host1,1,0,0
+7.65e+08ns,host1,2,0,90
+7.65e+08ns,host2,0,0,0
+7.65e+08ns,host2,1,0,0
+7.65e+08ns,host2,2,0,0
+7.65e+08ns,host2,3,0,90
+7.65e+08ns,host3,0,0,0
+7.65e+08ns,host3,1,0,100
+7.65e+08ns,host3,2,0,0
+7.65e+08ns,host4,0,0,90
+7.65e+08ns,host4,1,0,0
+7.66e+08ns,host0,0,0,90
+7.66e+08ns,host0,1,0,0
+7.66e+08ns,host1,0,0,0
+7.66e+08ns,host1,1,0,0
+7.66e+08ns,host1,2,0,90
+7.66e+08ns,host2,0,0,0
+7.66e+08ns,host2,1,0,0
+7.66e+08ns,host2,2,0,0
+7.66e+08ns,host2,3,0,90
+7.66e+08ns,host3,0,0,0
+7.66e+08ns,host3,1,0,100
+7.66e+08ns,host3,2,0,0
+7.66e+08ns,host4,0,0,90
+7.66e+08ns,host4,1,0,0
+7.67e+08ns,host0,0,0,90
+7.67e+08ns,host0,1,0,0
+7.67e+08ns,host1,0,0,0
+7.67e+08ns,host1,1,0,0
+7.67e+08ns,host1,2,0,90
+7.67e+08ns,host2,0,0,0
+7.67e+08ns,host2,1,0,0
+7.67e+08ns,host2,2,0,0
+7.67e+08ns,host2,3,0,90
+7.67e+08ns,host3,0,0,0
+7.67e+08ns,host3,1,0,100
+7.67e+08ns,host3,2,0,0
+7.67e+08ns,host4,0,0,90
+7.67e+08ns,host4,1,0,0
+7.68e+08ns,host0,0,0,89
+7.68e+08ns,host0,1,0,0
+7.68e+08ns,host1,0,0,0
+7.68e+08ns,host1,1,0,0
+7.68e+08ns,host1,2,0,89
+7.68e+08ns,host2,0,0,0
+7.68e+08ns,host2,1,0,0
+7.68e+08ns,host2,2,0,0
+7.68e+08ns,host2,3,0,89
+7.68e+08ns,host3,0,0,0
+7.68e+08ns,host3,1,0,99
+7.68e+08ns,host3,2,0,0
+7.68e+08ns,host4,0,0,89
+7.68e+08ns,host4,1,0,0
+7.69e+08ns,host0,0,0,89
+7.69e+08ns,host0,1,0,0
+7.69e+08ns,host1,0,0,0
+7.69e+08ns,host1,1,0,0
+7.69e+08ns,host1,2,0,89
+7.69e+08ns,host2,0,0,0
+7.69e+08ns,host2,1,0,0
+7.69e+08ns,host2,2,0,0
+7.69e+08ns,host2,3,0,89
+7.69e+08ns,host3,0,0,0
+7.69e+08ns,host3,1,0,100
+7.69e+08ns,host3,2,0,0
+7.69e+08ns,host4,0,0,89
+7.69e+08ns,host4,1,0,0
+7.7e+08ns,host0,0,0,91
+7.7e+08ns,host0,1,0,0
+7.7e+08ns,host1,0,0,0
+7.7e+08ns,host1,1,0,0
+7.7e+08ns,host1,2,0,91
+7.7e+08ns,host2,0,0,0
+7.7e+08ns,host2,1,0,0
+7.7e+08ns,host2,2,0,0
+7.7e+08ns,host2,3,0,91
+7.7e+08ns,host3,0,0,0
+7.7e+08ns,host3,1,0,100
+7.7e+08ns,host3,2,0,0
+7.7e+08ns,host4,0,0,91
+7.7e+08ns,host4,1,0,0
+7.71e+08ns,host0,0,0,91
+7.71e+08ns,host0,1,0,0
+7.71e+08ns,host1,0,0,0
+7.71e+08ns,host1,1,0,0
+7.71e+08ns,host1,2,0,91
+7.71e+08ns,host2,0,0,0
+7.71e+08ns,host2,1,0,0
+7.71e+08ns,host2,2,0,0
+7.71e+08ns,host2,3,0,91
+7.71e+08ns,host3,0,0,0
+7.71e+08ns,host3,1,0,100
+7.71e+08ns,host3,2,0,0
+7.71e+08ns,host4,0,0,91
+7.71e+08ns,host4,1,0,0
+7.72e+08ns,host0,0,0,91
+7.72e+08ns,host0,1,0,0
+7.72e+08ns,host1,0,0,0
+7.72e+08ns,host1,1,0,0
+7.72e+08ns,host1,2,0,91
+7.72e+08ns,host2,0,0,0
+7.72e+08ns,host2,1,0,0
+7.72e+08ns,host2,2,0,0
+7.72e+08ns,host2,3,0,91
+7.72e+08ns,host3,0,0,0
+7.72e+08ns,host3,1,0,100
+7.72e+08ns,host3,2,0,0
+7.72e+08ns,host4,0,0,91
+7.72e+08ns,host4,1,0,0
+7.73e+08ns,host0,0,0,91
+7.73e+08ns,host0,1,0,0
+7.73e+08ns,host1,0,0,0
+7.73e+08ns,host1,1,0,0
+7.73e+08ns,host1,2,0,91
+7.73e+08ns,host2,0,0,0
+7.73e+08ns,host2,1,0,0
+7.73e+08ns,host2,2,0,0
+7.73e+08ns,host2,3,0,91
+7.73e+08ns,host3,0,0,0
+7.73e+08ns,host3,1,0,100
+7.73e+08ns,host3,2,0,0
+7.73e+08ns,host4,0,0,91
+7.73e+08ns,host4,1,0,0
+7.74e+08ns,host0,0,0,91
+7.74e+08ns,host0,1,0,0
+7.74e+08ns,host1,0,0,0
+7.74e+08ns,host1,1,0,0
+7.74e+08ns,host1,2,0,91
+7.74e+08ns,host2,0,0,0
+7.74e+08ns,host2,1,0,0
+7.74e+08ns,host2,2,0,0
+7.74e+08ns,host2,3,0,91
+7.74e+08ns,host3,0,0,0
+7.74e+08ns,host3,1,0,100
+7.74e+08ns,host3,2,0,0
+7.74e+08ns,host4,0,0,91
+7.74e+08ns,host4,1,0,0
+7.75e+08ns,host0,0,0,91
+7.75e+08ns,host0,1,0,0
+7.75e+08ns,host1,0,0,0
+7.75e+08ns,host1,1,0,0
+7.75e+08ns,host1,2,0,91
+7.75e+08ns,host2,0,0,0
+7.75e+08ns,host2,1,0,0
+7.75e+08ns,host2,2,0,0
+7.75e+08ns,host2,3,0,91
+7.75e+08ns,host3,0,0,0
+7.75e+08ns,host3,1,0,100
+7.75e+08ns,host3,2,0,0
+7.75e+08ns,host4,0,0,91
+7.75e+08ns,host4,1,0,0
+7.76e+08ns,host0,0,0,91
+7.76e+08ns,host0,1,0,0
+7.76e+08ns,host1,0,0,0
+7.76e+08ns,host1,1,0,0
+7.76e+08ns,host1,2,0,91
+7.76e+08ns,host2,0,0,0
+7.76e+08ns,host2,1,0,0
+7.76e+08ns,host2,2,0,0
+7.76e+08ns,host2,3,0,91
+7.76e+08ns,host3,0,0,0
+7.76e+08ns,host3,1,0,100
+7.76e+08ns,host3,2,0,0
+7.76e+08ns,host4,0,0,91
+7.76e+08ns,host4,1,0,0
+7.77e+08ns,host0,0,0,91
+7.77e+08ns,host0,1,0,0
+7.77e+08ns,host1,0,0,0
+7.77e+08ns,host1,1,0,0
+7.77e+08ns,host1,2,0,91
+7.77e+08ns,host2,0,0,0
+7.77e+08ns,host2,1,0,0
+7.77e+08ns,host2,2,0,0
+7.77e+08ns,host2,3,0,91
+7.77e+08ns,host3,0,0,0
+7.77e+08ns,host3,1,0,100
+7.77e+08ns,host3,2,0,0
+7.77e+08ns,host4,0,0,91
+7.77e+08ns,host4,1,0,0
+7.78e+08ns,host0,0,0,91
+7.78e+08ns,host0,1,0,0
+7.78e+08ns,host1,0,0,0
+7.78e+08ns,host1,1,0,0
+7.78e+08ns,host1,2,0,91
+7.78e+08ns,host2,0,0,0
+7.78e+08ns,host2,1,0,0
+7.78e+08ns,host2,2,0,0
+7.78e+08ns,host2,3,0,91
+7.78e+08ns,host3,0,0,0
+7.78e+08ns,host3,1,0,100
+7.78e+08ns,host3,2,0,0
+7.78e+08ns,host4,0,0,91
+7.78e+08ns,host4,1,0,0
+7.79e+08ns,host0,0,0,91
+7.79e+08ns,host0,1,0,0
+7.79e+08ns,host1,0,0,0
+7.79e+08ns,host1,1,0,0
+7.79e+08ns,host1,2,0,91
+7.79e+08ns,host2,0,0,0
+7.79e+08ns,host2,1,0,0
+7.79e+08ns,host2,2,0,0
+7.79e+08ns,host2,3,0,91
+7.79e+08ns,host3,0,0,0
+7.79e+08ns,host3,1,0,100
+7.79e+08ns,host3,2,0,0
+7.79e+08ns,host4,0,0,91
+7.79e+08ns,host4,1,0,0
+7.8e+08ns,host0,0,0,92
+7.8e+08ns,host0,1,0,0
+7.8e+08ns,host1,0,0,0
+7.8e+08ns,host1,1,0,0
+7.8e+08ns,host1,2,0,92
+7.8e+08ns,host2,0,0,0
+7.8e+08ns,host2,1,0,0
+7.8e+08ns,host2,2,0,0
+7.8e+08ns,host2,3,0,92
+7.8e+08ns,host3,0,0,0
+7.8e+08ns,host3,1,0,100
+7.8e+08ns,host3,2,0,0
+7.8e+08ns,host4,0,0,92
+7.8e+08ns,host4,1,0,0
+7.81e+08ns,host0,0,0,92
+7.81e+08ns,host0,1,0,0
+7.81e+08ns,host1,0,0,0
+7.81e+08ns,host1,1,0,0
+7.81e+08ns,host1,2,0,92
+7.81e+08ns,host2,0,0,0
+7.81e+08ns,host2,1,0,0
+7.81e+08ns,host2,2,0,0
+7.81e+08ns,host2,3,0,92
+7.81e+08ns,host3,0,0,0
+7.81e+08ns,host3,1,0,100
+7.81e+08ns,host3,2,0,0
+7.81e+08ns,host4,0,0,92
+7.81e+08ns,host4,1,0,0
+7.82e+08ns,host0,0,0,92
+7.82e+08ns,host0,1,0,0
+7.82e+08ns,host1,0,0,0
+7.82e+08ns,host1,1,0,0
+7.82e+08ns,host1,2,0,92
+7.82e+08ns,host2,0,0,0
+7.82e+08ns,host2,1,0,0
+7.82e+08ns,host2,2,0,0
+7.82e+08ns,host2,3,0,92
+7.82e+08ns,host3,0,0,0
+7.82e+08ns,host3,1,0,100
+7.82e+08ns,host3,2,0,0
+7.82e+08ns,host4,0,0,92
+7.82e+08ns,host4,1,0,0
+7.83e+08ns,host0,0,0,92
+7.83e+08ns,host0,1,0,0
+7.83e+08ns,host1,0,0,0
+7.83e+08ns,host1,1,0,0
+7.83e+08ns,host1,2,0,92
+7.83e+08ns,host2,0,0,0
+7.83e+08ns,host2,1,0,0
+7.83e+08ns,host2,2,0,0
+7.83e+08ns,host2,3,0,92
+7.83e+08ns,host3,0,0,0
+7.83e+08ns,host3,1,0,100
+7.83e+08ns,host3,2,0,0
+7.83e+08ns,host4,0,0,92
+7.83e+08ns,host4,1,0,0
+7.84e+08ns,host0,0,0,92
+7.84e+08ns,host0,1,0,0
+7.84e+08ns,host1,0,0,0
+7.84e+08ns,host1,1,0,0
+7.84e+08ns,host1,2,0,92
+7.84e+08ns,host2,0,0,0
+7.84e+08ns,host2,1,0,0
+7.84e+08ns,host2,2,0,0
+7.84e+08ns,host2,3,0,92
+7.84e+08ns,host3,0,0,0
+7.84e+08ns,host3,1,0,100
+7.84e+08ns,host3,2,0,0
+7.84e+08ns,host4,0,0,92
+7.84e+08ns,host4,1,0,0
+7.85e+08ns,host0,0,0,92
+7.85e+08ns,host0,1,0,0
+7.85e+08ns,host1,0,0,0
+7.85e+08ns,host1,1,0,0
+7.85e+08ns,host1,2,0,92
+7.85e+08ns,host2,0,0,0
+7.85e+08ns,host2,1,0,0
+7.85e+08ns,host2,2,0,0
+7.85e+08ns,host2,3,0,92
+7.85e+08ns,host3,0,0,0
+7.85e+08ns,host3,1,0,100
+7.85e+08ns,host3,2,0,0
+7.85e+08ns,host4,0,0,92
+7.85e+08ns,host4,1,0,0
+7.86e+08ns,host0,0,0,92
+7.86e+08ns,host0,1,0,0
+7.86e+08ns,host1,0,0,0
+7.86e+08ns,host1,1,0,0
+7.86e+08ns,host1,2,0,92
+7.86e+08ns,host2,0,0,0
+7.86e+08ns,host2,1,0,0
+7.86e+08ns,host2,2,0,0
+7.86e+08ns,host2,3,0,92
+7.86e+08ns,host3,0,0,0
+7.86e+08ns,host3,1,0,100
+7.86e+08ns,host3,2,0,0
+7.86e+08ns,host4,0,0,92
+7.86e+08ns,host4,1,0,0
+7.87e+08ns,host0,0,0,92
+7.87e+08ns,host0,1,0,0
+7.87e+08ns,host1,0,0,0
+7.87e+08ns,host1,1,0,0
+7.87e+08ns,host1,2,0,92
+7.87e+08ns,host2,0,0,0
+7.87e+08ns,host2,1,0,0
+7.87e+08ns,host2,2,0,0
+7.87e+08ns,host2,3,0,92
+7.87e+08ns,host3,0,0,0
+7.87e+08ns,host3,1,0,100
+7.87e+08ns,host3,2,0,0
+7.87e+08ns,host4,0,0,92
+7.87e+08ns,host4,1,0,0
+7.88e+08ns,host0,0,0,92
+7.88e+08ns,host0,1,0,0
+7.88e+08ns,host1,0,0,0
+7.88e+08ns,host1,1,0,0
+7.88e+08ns,host1,2,0,92
+7.88e+08ns,host2,0,0,0
+7.88e+08ns,host2,1,0,0
+7.88e+08ns,host2,2,0,0
+7.88e+08ns,host2,3,0,92
+7.88e+08ns,host3,0,0,0
+7.88e+08ns,host3,1,0,100
+7.88e+08ns,host3,2,0,0
+7.88e+08ns,host4,0,0,92
+7.88e+08ns,host4,1,0,0
+7.89e+08ns,host0,0,0,92
+7.89e+08ns,host0,1,0,0
+7.89e+08ns,host1,0,0,0
+7.89e+08ns,host1,1,0,0
+7.89e+08ns,host1,2,0,92
+7.89e+08ns,host2,0,0,0
+7.89e+08ns,host2,1,0,0
+7.89e+08ns,host2,2,0,0
+7.89e+08ns,host2,3,0,92
+7.89e+08ns,host3,0,0,0
+7.89e+08ns,host3,1,0,100
+7.89e+08ns,host3,2,0,0
+7.89e+08ns,host4,0,0,92
+7.89e+08ns,host4,1,0,0
+7.9e+08ns,host0,0,0,94
+7.9e+08ns,host0,1,0,0
+7.9e+08ns,host1,0,0,0
+7.9e+08ns,host1,1,0,0
+7.9e+08ns,host1,2,0,94
+7.9e+08ns,host2,0,0,0
+7.9e+08ns,host2,1,0,0
+7.9e+08ns,host2,2,0,0
+7.9e+08ns,host2,3,0,94
+7.9e+08ns,host3,0,0,0
